title,description,category,price,reseller_price,compare_price,image_url,stock,sku,cross_sells,key_benefits,technical_specifications,warranty_and_support
"PC ALL IN ONE HP PRO 240G10 i5-1335U 8Go 512Go SSD FREEDOS 23.8""FHD NOIR(9H6E5ET)","<p><span>Processeur Intel Core i5-1335U (up to 4,60 GHz, 12 MB cache L3, 10 cores)</span></p>
<p><span>Mémoire 8GB DDR4-3200 MHz</span></p>
<p><span>Disque dur 512 GB SSD PCIe NVMe</span></p>
<p><span>Taille de l’écran 23,8″ FHD (1920 x 1080), VA, antireflet, à rétroéclairage WLED, 250 nits, 72 % NTSC</span></p>
<p><span>Carte graphique Intel® Iris® Xᵉ Graphics</span></p>
<p><span>Realtek RTL8852BE Wi-Fi 6 (2×2) et Bluetooth® 5.3</span></p>
<p><span>Connecteurs 2x USB Type-A, USB Type-C®, HDMI 1.4, RJ-45, casque/microphone</span></p>
<p><span>Clavier &amp; Souris filaire HP 125</span></p>",Uncategorized,8052.0,6710.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/download_a1faa341-6e75-4faa-b1a0-fc05a3c56ca5.jpg?v=1761729855,0,9H6E5ET,,,,
PC BUREAU DELL PRO TOWER QCT1250 ULTRA5 235 VPRO 8Go 512Go VGA-WIFI-UBUN 3 ANS,"<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Processeur :</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Intel® Core™ Ultra 5 235 (NPU 13 TOPS, 14 cœurs, jusqu’à 5,0 GHz)</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Système d'exploitation :</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Windows 11 Professionnel</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Carte graphique :</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Carte graphique intégrée</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Mémoire :</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">8 Go </span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Stockage :</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">512 Mo de SSD</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Logiciels de productivité :</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Activez Microsoft 365 pour un essai gratuit de 30 jours</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Logiciels de sécurité :</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Aucun logiciel antivirus</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Mises à niveau des services d’assistance pour le matériel</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Pas d‘extension de garantie, 12 Moi</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Protection contre les dommages accidentels (ADP) :</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">None</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Clavier :</span></p>
<p style=""margin-bottom: .0001pt; line-height: normal;"" class=""MsoNormal""><span style=""font-size: 10.0pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-bidi-theme-font: minor-latin; color: black; mso-fareast-language: FR;"">Clavier multimédia Dell KB216, français (AZERTY), noir</span><span style=""font-size: 10.0pt;""></span></p>",Uncategorized,7346.0,6121.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/6273_Prd00342975.png?v=1761227851,0,5J324ES,,,,
PC BUREAU DELL PRO TOWER 265VPRO ULTRA7 8Go 512Go HDMI-WIFI-UBUN 3 ANS,"<p><span>Processeur : Intel® Core™ ULTRA 7 265U vPRO (12 MB Intel® Smart Cache, 12 cores, up to 5,30 GHz)</span><br><span>Mémoire RAM : 8 Go</span><br><span>Disque dur : 512 Go PCIe Gen 4 NVMe</span><br><span>Taille de l’écran : Écran non tactile 14″, FHD+, IPS, antiéblouissement, 300 cd/m², 45 % NTSC, webcam infrarouge FHD</span><br><span>Carte graphique : Intel Graphics intégré</span><br><span>Carte sans fil : Carte sans fil Intel® Wi-Fi 7 BE201, 2×2, 802.11be, Bluetooth® 5.4</span><br><span>Connectivité : 2* Thunderbolt™ 4 (40 Gbit/s) avec mode alternatif DisplayPort™ 2.1/USB-C®/USB4/Power Delivery, USB 3.2 Gen 1 Type-A avec PowerShare, USB-A 3.2 Gen 1, HDMI 2.1, Jack globale de casque</span><br><span>Clavier : Clavier rétroéclairé avec touche Copilot, français (AZERTY)</span><br><span>UBUNTU</span></p>",Uncategorized,10199.0,8499.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/download_020925c3-4b21-43cc-aaf5-309257007131.jpg?v=1761733697,0,A55A1ET,,,,
PC BUREAU DELL OPTIPLEX 7020 I5-14500 VPRO 8Go 512Go SSD FREEDOS 3YR,"<p><b>Processeur :</b><span> </span><span>Intel Core i5- 14500 (14 Cores/24MB/20T/2.1GH z to 5.00GHz/65W)</span></p>
<p><b>Mémoire</b><span> : </span><span>8GB DDR5 4800</span></p>
<p><b>Disque dur<span> </span></b><span>: 512GB M.2 2230 PCIe NVMe Class 25 SSD</span></p>
<p><b>Carte graphique</b><span> : </span><span>Intel Integrated Graphics</span></p>
<p><b>Carte réseaux sans fil</b><span> : </span><span>I217LM Ethernet LAN 10/100/1000</span></p>
<p><b>Connectivité<span> </span></b><span>:</span><span> </span><span>4 ports USB 3.0, 6 ports USB 2.0, 2 ports DisplayPort , RJ-45,  série,  VGA, 2* PS/2</span></p>
<p><b>Clavier &amp; Souris</b><span> </span><span>Dell sans fil KB216 – Souris Dell optique MS116 NOIR</span><span>, français (AZERTY)</span></p>",Uncategorized,6429.0,5357.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/download_54ae6ce1-7311-4da0-90b6-4e7263ec82dc.jpg?v=1761734251,0,12J60008FM,,,,
"Écran 21,5"" Full HD P22 G5 (64X86AS)","<p>Taille de l'écran: 54,6 cm (21,5 pouces) - Format 16:9<br>
Courbure de l'écran: Plat<br>
Type de Dalle: IPS (In-Plane Switching) - Rétroéclairage: IPS<br>
Résolution: FHD (1920 x 1080)<br>
Temps de réponse: 5ms GtG (avec surcharge)<br>
Connecteurs d'entrée: VGA, DisplayPort, HDMI<br>
Réglages de la position de l'écran: -5 à +23 °C</p>",Uncategorized,1202.0,1001.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/ecran-21-5-full-hd-p22-g5-64x86as1_b1430d14-53b8-47e9-98c9-4028ef6d15bc-fotor-2025080715120.png?v=1754575944,0,64X86AS,,,,
"ECRAN LENOVO C24-20 FHD 23,8''","<p>Taille de l'écran: 23.8"" - Format 16:9<br>
Courbure de l'écran: Plat<br>
Type de Dalle: VA (Vertical Alignment) - Rétroéclairage: WLED<br>
Résolution: 1920x1080<br>
Temps de réponse: 4 ms (Extreme mode) / 6 ms (Normal Mode)<br>
Taux de rafraîchissement: 75 Hz<br>
Connecteurs d'entrée: HDMI, VGA<br>
Réglages de la position de l'écran: (front/back) -5° / 22°</p>",Uncategorized,2016.0,1680.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/ecran-238-lenovo-c24-20-62a8kat1eu1_ed6d143d-fd0e-42c3-bbb3-ed36c1353699.jpg?v=1754575731,0,62A8KAT1EU,,,,
"Écran 27"" Full HD Dell P2725H (P2725H-3Y)","<p>Taille de l'écran: 27"" - Format 16:9<br>
Courbure de l'écran: Plat<br>
Type de Dalle: IPS (In-Plane Switching) - Rétroéclairage: LED<br>
Résolution: Full HD (1080p) 1920 x 1080<br>
Temps de réponse: 5 ms gris à gris (mode rapide)<br>
8 ms gris à gris (mode normal)<br>
Taux de rafraîchissement: 100 Hz<br>
Connecteurs d'entrée: HDMI, DisplayPort, VGA<br>
Réglages de la position de l'écran: Hauteur Jusqu’à 150 mm (5,9""), Inclinaison -5°/+21°, Rotation (-45°/+45°), Pivotement (-90°/+90°)</p>",Uncategorized,2318.0,1931.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/ecran-27-full-hd-dell-p2725h-p2725h-3y2_b5962433-0994-460b-a7fc-61588b90a75c.jpg?v=1754575641,0,P2725H,,,,
"Écran 27"" Full HD Dell SE2722H (SE2722H)","<p>Taille de l'écran: 27"" - Format 16:9<br>
Courbure de l'écran: Plat<br>
Type de Dalle: VA - Rétroéclairage: LED<br>
Résolution: Full HD (1080p) 1920 x 1080<br>
Temps de réponse: 8 ms (gris à gris normal) ; 5 ms (gris à gris rapide) ; 4 ms (gris à gris extrême)<br>
Taux de rafraîchissement: 75 Hz<br>
Connecteurs d'entrée: HDMI, VGA<br>
Réglages de la position de l'écran: Inclinaison (de -5° à 21°)</p>",Uncategorized,1822.0,1518.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/ecran-27-full-hd-dell-se2722h-se2722h1_562c5a13-ebaa-4a2b-93fc-e4117badbc9b.jpg?v=1754575523,0,SE2722H,,,,
"Écran 24"" Full HD Dell SE2425HM (DL-SE2425HM)","<p>Taille de l'écran: 24"" - Format 16:9<br>
Courbure de l'écran: Plat<br>
Type de Dalle: IPS (In-Plane Switching) - Rétroéclairage: Système éclairage latéral LED<br>
Résolution: Full HD (1080p) 1920 x 1080<br>
Temps de réponse: 5 ms GTG (rapide)<br>
8ms GTG<br>
Taux de rafraîchissement: 100 Hz<br>
Connecteurs d'entrée: 1 port HDMI (HDCP 1.4); 1 port VGA<br>
Réglages de la position de l'écran: Angle d'inclination: -5° à 21°</p>",Uncategorized,1104.0,920.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/ecran-24-full-hd-dell-se2425hm-dl-se2425hm1_6b8b6710-514a-4f4f-b44a-efa711f9b361.png?v=1754575024,0,SE2425HM,,,,
"Écran 21.45"" Full HD Dell E2222HS (E2222HS)","<p>Taille de l'écran: 21.5"" - Format 16:9<br>
Courbure de l'écran: Plat<br>
Type de Dalle: VA - Rétroéclairage: LED<br>
Résolution: Full HD (1080p) 1920 x 1080<br>
Temps de réponse: 10 ms (typique) ; 5 ms (overdrive)<br>
Taux de rafraîchissement: 60 Hz<br>
Connecteurs d'entrée: VGA, HDMI, DisplayPort<br>
Réglages de la position de l'écran: Inclinaison -5/+21</p>",Uncategorized,1571.0,1309.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/dell-e-series-e2222hs-led-display-54-5-cm-21-4-1920-x-1080-pixels-full-hd-noir-dell-e2222hs1_8087cd19-3259-415e-87db-21e5c025b177.jpg?v=1754574911,0,E2222HS,,,,
SCANNER HP SCANJET PRO N4600FNW1 A4 (20G07A),"<p>Chargeur automatique de documents; Technologie de numérisation CIS; Scanner à plat<br>
Oui<br>
Résolution optique maximale: Jusqu’à 600 ppp<br>
Profondeur: 24 bits (externe), 48 bits (internes) - Niveaux de gris: 256<br>
Vitesse de numérisation chargeur auto: Jusqu'à 40 ppm/80 ipm (n&amp;b, gris, couleur, 300 ppp)<br>
Taille maximale de numérisation : 216 x 356 mm (scanner à plat) - 216 x 5 362 mm (chargeur auto)<br>
Formats acceptés: Letter; Legal; Executive; A4; A5; A6; B5; B5 (JIS)<br>
Taux d'utilisation: Taux d’utilisation quotidien recommandé : 6 000 pages<br>
Connectivité: Ethernet 10/100/1000 Base-T, USB 3.0, WiFi 802.11 b/g/n, WiFi Direct<br>
Capacité du bac d'alimentation automatique: Standard, 1 100 feuilles</p>","Electronics > Print, Copy, Scan & Fax > Scanners",7062.0,5885.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/images_7009e247-a319-4d81-b179-b7c89f2ace97.jpg?v=1761664147,0,20G07A,,,,
SCANNER HP SCANJET PRO2600F1 A4 (20G05A),"<p>Scanner à plat avec chargeur automatique de documents<br>
Recto-verso automatique<br>
Résolution optique maximale: Up to 600 dpi (color and mono, ADF); Up to 1200 dpi (color and mono, flatbed)<br>
Profondeur: 24 bits (externe), 48 bits (internes) - Niveaux de gris: 256<br>
Vitesse de numérisation chargeur auto: Jusqu'à 25 ppm/50 ipm (n&amp;b, gris, couleur, 300 ppp)<br>
Taille maximale de numérisation : 216 x 297 mm (scanner à plat) - 216 x 3100 mm (chargeur auto)<br>
Formats acceptés: Letter; Legal; Executive; A4; A5; A6; B5; B5 (JIS)<br>
Taux d'utilisation: 1500 pages/jour<br>
Connectivité: USB 2,0<br>
Capacité du bac d'alimentation automatique: Standard, 60 feuilles</p>","Electronics > Print, Copy, Scan & Fax > Scanners",3420.0,2850.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/16916-hp-scanjet-pro-2600-f1-numeriseur-a-plat-et-adf-600-x-600-dpi-a4-blanc-20G05A-linksolutions-ma.webp?v=1761664111,0,20G05A,,,,
SCANNER HP SCANJET PRO 3000 S4 A4 RECTO-VERSO (6FW07A),"<p>Scanner à défilement<br>
Recto-verso<br>
Résolution optique maximale: 1200 dpi<br>
Profondeur: 24 bits (externe), 48 bits (internes) - Niveaux de gris: 256<br>
Vitesse de 1 numérisation chargeur auto: 40 pages A4 recto par minute. 80 images A4 recto-verso par minute.<br>
Taille maximale de numérisation : 216 x 3100 mm (chargeur auto)<br>
Formats acceptés: ISO A4, JIS B5, ISO B5, ISO A5, ISO A6, ISO A7, ISO A8, Format personnalisé : De 5,08 x 7,36 cm à 21,6 x 309,9 cm<br>
Taux d'utilisation: 4000 pages par jour<br>
Connectivité: USB 3.0<br>
Capacité du bac d'alimentation automatique: En standard, 50 feuilles</p>","Electronics > Print, Copy, Scan & Fax > Scanners",5499.0,4582.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/sj.jpg?v=1761666329,0,6FW07A,,,,
SCANNER EPSON A PLAT PERFECTION V39 A4(B11B268401),"<p>Scanner à plat<br>
Recto-verso manuelle<br>
Résolution optique maximale: 4.800 DPI (ppp) x 4.800 DPI (ppp) (horizontal x vertical)<br>
Profondeur: 1 Entrée: 48 Bits Couleur , Sortie: 24 Bits Couleur<br>
Taille maximale de numérisation : 216 mm x 297 mm (scanner à plat)<br>
Formats acceptés: A4, Lettre Legal<br>
Connectivité: Micro-AB USB 2.0 Hi-Speed<br>
Alimentation par USB, ne nécessite pas de prise électrique</p>","Electronics > Print, Copy, Scan & Fax > Scanners",976.0,813.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/18019-epson-perfection-v39ii-numerisation-a-plat-4800-x-4800-dpi-a4-noir-B11B268401-linksolutions-ma.webp?v=1761664442,0,B11B268401,,,,
SCANNER EPSON WORKFORCE DS1630 A4 (B11B239402),"<p>Scanner à plat avec chargeur automatique de documents<br>
Recto-verso automatique<br>
Résolution optique maximale: Jusqu'à 1.200 DPI (ppp) x 1.200 DPI (ppp) (horizontal x vertical)<br>
Profondeur: Entrée: 30 Bits Couleur / 10 Bits Monochrome , Sortie: 24 Bits Couleur / 8 Bits Monochrome<br>
Vitesse de numérisation chargeur auto: Monochrome : 25 pages/min - Couleur : 25 pages/min , résolution : 200 / 300 dpi, Monochrome : 10 image/min - Couleur : 10 image/min , résolution : 200 / 300 dpi<br>
Taille maximale de numérisation : 216 x 297 mm (scanner à plat) - 210 mm x 3.048 mm (horizontal x vertical) (chargeur auto)<br>
Formats acceptés: A4, A5, A6, B5, Letter, Letter Legal<br>
Taux d'utilisation: Jusqu'à 1500 pages/jour<br>
Connectivité: USB 3.0<br>
Capacité du bac d'alimentation automatique: 50 Feuilles</p>","Electronics > Print, Copy, Scan & Fax > Scanners",2364.0,1970.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/7346-epson-workforce-ds-1630-scanner-a4-a-plat-b11b239402-B11B239402-linksolutions-ma.webp?v=1761664453,0,B11B239402,,,,
SCANNER EPSON WORKFORCE DS1660W A4 (B11B244402),"<p>Scanner à plat avec chargeur automatique de documents<br>
Recto-verso automatique<br>
Résolution optique maximale: Jusqu'à 1200 x 1200 DPI (ppp)<br>
Profondeur: Entrée: 30 Bits Couleur / 10 Bits Monochrome , Sortie: 24 Bits Couleur / 8 Bits Monochrome<br>
Taille maximale de numérisation : 216 x 297 mm (scanner à plat) - 210 mm x 3048 mm (chargeur auto)<br>
Formats acceptés: A4, A5, A6, B5, Letter, Letter Legal<br>
Taux d'utilisation: Jusqu'à 1500 pages/jour<br>
Connectivité: 1 port USB 3.0, Wi-Fi 802.11b/g/n<br>
Capacité du bac d'alimentation automatique: 50 Feuilles</p>","Electronics > Print, Copy, Scan & Fax > Scanners",3221.0,2684.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/scanner-a4-a-plat-wi-fi-epson-workforce-ds-1660w-b11b244402_5e8b3a2a-9f7e-4470-b163-44ae39a9dc36.jpg?v=1761666194,0,B11B244402,,,,
SCANNER EPSON WORKFORCE DS730N A4 (B11B259401BA),"<p>Recto-verso automatique<br>
Résolution optique maximale: 600 DPI (ppp) x 600 DPI (ppp)<br>
Profondeur: Entrée: 30 Bits Couleur / 10 Bits Monochrome , Sortie: 24 Bits Couleur / 8 Bits Monochrome<br>
Vitesse de numérisation chargeur auto: Monochrome : 40 pages/min - Couleur : 40 pages/min mesuré avec format : A4 , résolution : 200 / 300 dpi, Monochrome : 80 image/min - Couleur : 80 image/min mesuré avec format : A4 , résolution : 200 / 300 dpi<br>
Taille maximale de numérisation : 215,9 mm x 6.096 mm (chargeur auto)<br>
Formats acceptés: A4 (21.0x29,7 cm), A5 (14,8x21,0 cm), A6 (10,5x14,8 cm), B4 (25,7x36,4 cm), B5 (17,6x25,7 cm), B6 (12,5x17,6 cm), Letter, Legal, Carte postale, Cartes de visite, Cartes en plastique, DL (enveloppe)<br>
Taux d'utilisation: 4.500 pages par jour<br>
Connectivité: USB 2.0 type B, Ethernet<br>
Capacité du bac d'alimentation automatique: 100 pages</p>","Electronics > Print, Copy, Scan & Fax > Scanners",4379.0,3649.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/1.jpg?v=1761664740,0,B11B259401BA,,,,
IMPRIMANTE PANTUM LASER MONOCHROME MFP BM230ADN A3 3EN1 ADF & RESEAU 22PPM,"<p>– Fonction de base : Imprimer, Copier, Numériser<br>
– Vitesse d’impression : 22 ppm<br>
– Format d’impression : A4 et A3<br>
– Impression recto verso automatique<br>
– Chargeur automatique de documents de 100 pages (ADF)<br>
– Bac d’alimentation papier : 250 pages<br>
– Panneau de contrôle : Écran LCD 4 lignes<br>
– Cycle de service mensuel recommandé : 4 000 pages<br>
– Cycle de service mensuel maximal : 60 000 pages<br>
– Connectivités : réseau, WiFi/NFC, USB</p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",8000.0,6666.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/BM230ADN_ea996551-8e20-4f4f-a1e3-de34592db0f5.png?v=1761662894,0,BM230ADN,,,,
IMPRIMANTE PANTUM LASER MONOCHROME SINGLE P3305DW A4 33PPM,"<p>– Impression recto-verso automatique<br>
– Vitesse d’impression : 33 pages par minute<br>
– Connectivités : réseau, WiFi/NFC, USB<br>
– Toner noir de démarrage inclus : 3000 pages<br>
– Bac d’alimentation papier : 250 pages<br>
– Cycle de service mensuel maximum : 80000 pages<br>
– Panneau de contrôle : Écran LCD 2 lignes</p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",1486.0,1238.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/Pantum-P3305DW_1e6591eb-091d-46c7-93c9-579ca53d89f4.jpg?v=1754573151,0,P3305DW,,,,
IMPRIMANTE PANTUM LASER MONOCHROME SINGLE BP5200DW A4 42PPM,,"Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",2205.0,1837.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/BP5200DW-2_afa9129f-f2c4-44f5-a14c-3f3667a1b649.png?v=1754573090,0,BP5200DW,,,,
IMPRIMANTE PANTUM LASER MONOCHROME MFP BM5220ADW A4 3EN1 42PPM,"<p>– Fonction de base : Imprimer, Copier, Numériser<br>
– Vitesse d’impression : 42 ppm<br>
– Impression recto verso automatique<br>
– Chargeur automatique de documents de 50 pages (ADF)<br>
– Bac d’alimentation papier : 250 pages<br>
– Panneau de contrôle : écran tactile de 3,5 pouces<br>
– Cycle de service mensuel recommandé : 750 à 4 000 pages<br>
– Cycle de service mensuel maximal : 100 000 pages<br>
– Connectivités : réseau, WiFi/NFC, USB</p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",2793.0,2327.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/BM5220ADW_8755dd82-0104-487f-b951-388a77f7d562.png?v=1754573023,0,BM5220ADW,,,,
PANTUM IMPRIMANTE LASER MONOCHROME P2500 A4 22PPM(P2500),"<p>Vitesse d’impression : 22 ppm<br>
Méthode de connexion : USB<br>
Fonction de base?Imprimer<br>
Fonction spéciale:<br>
-Petite taille;<br>
-Installation du pilote en une étape, le nouveau produit est livré avec un câble USB ;<br>
-Le chasiis metallique est solide et duar</p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",980.0,816.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/pantum-imprimante-laser-monochrome-p2500-a4-22ppmp2500_5f7f0ee2-a086-4690-ad54-55e8bab40e4b.png?v=1754572894,0,P2500,,,,
IMPRIMANTE PANTUM LASER MONOCHROME SINGLE P3305DN A4 33PPM,"<p>Impression durable et sans souci avec la nouvelle série PANTUM P3305, destinée à faciliter votre travail avec l'impression recto-verso automatique et les consommables longue durée. Conçue pour les PME et les groupes de travail d'entreprise qui ont besoin de grandes quantités d'impression, la série PANTUM P3305 est un compagnon de travail écologique et intelligent.</p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",1328.0,1106.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/Imprimante-laser-Pantum-P3305DN-Monochrome-Blanc_2c5448ee-e081-44d9-93b4-7528d46ffe0c.jpg?v=1754572839,0,P3305DN,,,,
IMPRIMANTE PANTUM LASER MONOCHROME SINGLE P2500W A4 22PPM WIFI,"<p>Pantum P2500W. Technologie d’impression : Laser<br>
    Nombre de cartouches d’impression : 1<br>
    Cycle de service (Maximum): 15000 pages par mois<br>
    Résolution maximale: 1200 x 1200 DPI. Taille de papier de série A ISO maximum: A4. Vitesse d’impression (noir)<br>
    Qualité normale<br>
    A4/US Letter): 23 ppm<br>
    Capacité d’entrée standard: 150 feuilles<br>
    Capacité de sortie standard: 100 feuilles<br>
    Couleur du produit: Noir</p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",1090.0,908.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/21png2-1_868d6f78-3e3e-40f1-9fa8-f22aed239ade.png?v=1754572763,0,P2500W,,,,
IMPRIMANTE PANTUM LASER MONOCHROME MFP M6500NW A4 3EN1 22PPM USB RESEAU WIFI,"<p>Vitesse d'impression : 22 ppm<br>Méthode de connexion : USB + NET + WIFI<br>Fonction de base Imprimer/Copier/Numériser<br>Fonction spéciale:<br>-Installation du pilote en une étape, le nouveau produit est livré avec un câble USB<br>-La copie recto verso de la carte d'identité est pratique à utiliser<br>-Impression sans fil et mobile pratique<br>-PANTUM APP prend en charge l'impression directe de documents Office</p>","Electronics > Print, Copy, Scan & Fax > Printers, Copiers & Fax Machines",1552.0,1293.0,0,https://cdn.shopify.com/s/files/1/0639/7876/6523/files/21png2-1_9637a1e7-7bb9-4d4f-a048-974da033eea6.png?v=1754572587,0,M6500NW,,,,
